file,label,mean,std,rms,zcr,centroid,bandwidth,contrast,rolloff
data_preprocessed\train\tutup\tutup48k-tutup_96.wav.wav,tutup,0.02566006,0.14139691,0.123819835,0.14760044642857142,1507.4559450797533,1287.0055079016552,20.23362301400821,2717.6339285714284
data_preprocessed\train\tutup\tutup48k-tutup_97.wav.wav,tutup,0.02569206,0.14138065,0.12381581,0.14699009486607142,1506.8718679517408,1285.7623737493777,20.29805338951962,2717.354910714286
data_preprocessed\train\tutup\tutup48k-tutup_98.wav.wav,tutup,0.024873825,0.15136652,0.13344233,0.18289831912878787,1845.5571841250417,1399.4343182870816,21.237866880824214,3280.3030303030305
data_preprocessed\train\tutup\tutup48k-tutup_99.wav.wav,tutup,0.02516418,0.14015506,0.12327179,0.151484375,1522.1007746441123,1299.3939429010265,20.140026893218806,2780.0
data_preprocessed\val\buka\buka48k-buka_150.wav.wav,buka,0.039856106,0.24476613,0.21278983,0.08684430803571429,1018.48488967489,1175.1996439732818,22.330473926100982,2017.1130952380952
data_preprocessed\val\buka\buka48k-buka_151.wav.wav,buka,0.030731611,0.15072513,0.12558615,0.10098805147058823,950.0435800861751,1113.0414335679927,20.95699821207512,1799.6323529411766
data_preprocessed\val\buka\buka48k-buka_152.wav.wav,buka,0.030474618,0.15068962,0.12547603,0.11382697610294118,958.0371336976654,1129.0120611849757,20.954373959056248,1817.5551470588234
data_preprocessed\val\buka\buka48k-buka_153.wav.wav,buka,0.03968656,0.24479355,0.21276122,0.07982235863095238,1022.2515583351405,1182.1429943374521,22.239458510201327,2026.0416666666667
data_preprocessed\val\buka\buka48k-buka_154.wav.wav,buka,0.039791405,0.24479432,0.21279323,0.08191499255952381,1019.7321744944642,1177.866712077342,22.36973295123856,2020.4613095238096
data_preprocessed\val\buka\buka48k-buka_155.wav.wav,buka,0.039580368,0.24500243,0.2128966,0.08103143601190477,1027.2566221797958,1191.9389421468168,22.189292298351287,2040.1785714285713
data_preprocessed\val\buka\buka48k-buka_156.wav.wav,buka,0.039941996,0.24481553,0.21285598,0.0934477306547619,1017.0765657403667,1172.58417785366,22.31968282832844,2014.8809523809523
data_preprocessed\val\buka\buka48k-buka_157.wav.wav,buka,0.039881904,0.24479878,0.21282499,0.08651878720238096,1017.702531149006,1173.9367166055672,22.351410431165192,2014.8809523809523
data_preprocessed\val\buka\buka48k-buka_158.wav.wav,buka,0.030752882,0.1507358,0.12560128,0.10072954963235294,949.7619034255847,1112.587858745423,21.04362039052724,1798.7132352941176
data_preprocessed\val\buka\buka48k-buka_159.wav.wav,buka,0.038251154,0.24435027,0.21192859,0.11228143601190477,1089.7989328063134,1289.5019265065912,22.25729755490556,2255.5803571428573
data_preprocessed\val\buka\buka48k-buka_160.wav.wav,buka,0.03984141,0.24479578,0.2128103,0.08791387648809523,1018.5568226115046,1175.443319809357,22.262627175072396,2017.1130952380952
data_preprocessed\val\buka\buka48k-buka_161.wav.wav,buka,0.03987236,0.24479741,0.21282148,0.08679780505952381,1017.6606900983128,1173.7755809609862,22.362086906566287,2014.8809523809523
data_preprocessed\val\buka\buka48k-buka_162.wav.wav,buka,0.03977228,0.24477014,0.21276794,0.08228701636904762,1020.1025669428153,1178.4645902124303,22.355689349503056,2021.205357142857
data_preprocessed\val\buka\buka48k-buka_163.wav.wav,buka,0.030698296,0.15071455,0.12556808,0.10205078125,950.5291637450056,1113.9260058140699,21.030566497980423,1800.0919117647059
data_preprocessed\val\buka\buka48k-buka_164.wav.wav,buka,0.030266948,0.15066494,0.12538737,0.1298540900735294,968.9931952788427,1149.859498615996,20.74803588858997,1835.4779411764705
data_preprocessed\val\buka\buka48k-buka_165.wav.wav,buka,0.026278714,0.15465048,0.12840322,0.10089111328125,938.6572242014023,1112.879962171965,20.975121845388284,1731.4453125
data_preprocessed\val\buka\buka48k-buka_166.wav.wav,buka,0.026172388,0.15462875,0.12835729,0.1068115234375,940.0753440313573,1116.202107177854,20.86152766701185,1733.88671875
data_preprocessed\val\buka\buka48k-buka_167.wav.wav,buka,0.042906635,0.25364837,0.22356378,0.07929144965277778,1008.3332392299247,1154.5696745466803,22.3945733580754,1935.763888888889
data_preprocessed\val\buka\buka48k-buka_168.wav.wav,buka,0.026153414,0.15465027,0.12836912,0.1077880859375,941.2998771801135,1118.4238596039572,20.774939760015542,1736.81640625
data_preprocessed\val\buka\buka48k-buka_169.wav.wav,buka,0.042754117,0.25360298,0.22348195,0.08094618055555555,1009.7910714895653,1157.1300353520382,22.481016072805,1938.8020833333333
data_preprocessed\val\buka\buka48k-buka_170.wav.wav,buka,0.042682383,0.25369197,0.22353551,0.08094618055555555,1010.7718882137874,1159.3939465929445,22.485830777353993,1943.576388888889
data_preprocessed\val\buka\buka48k-buka_171.wav.wav,buka,0.042820066,0.25365794,0.22354786,0.08048502604166667,1008.7818476743677,1155.3714152875257,22.43484647433125,1935.763888888889
data_preprocessed\val\buka\buka48k-buka_172.wav.wav,buka,0.042526238,0.25363106,0.22343598,0.08311631944444445,1015.7382726333789,1168.8650499736887,22.402123837625574,1955.295138888889
data_preprocessed\val\buka\buka48k-buka_173.wav.wav,buka,0.042774085,0.2536848,0.22355726,0.080810546875,1009.9690399216792,1157.6462523868313,22.329149184888593,1938.8020833333333
data_preprocessed\val\buka\buka48k-buka_174.wav.wav,buka,0.026013609,0.15467826,0.1283528,0.1170654296875,949.037458008454,1133.2466147162563,20.54692990336525,1748.53515625
data_preprocessed\val\buka\buka48k-buka_175.wav.wav,buka,0.026164114,0.15464607,0.12836942,0.10638427734375,940.0871802791045,1115.7442706228494,20.728355851941814,1733.88671875
data_preprocessed\val\buka\buka48k-buka_176.wav.wav,buka,0.042843543,0.25369346,0.22358298,0.08048502604166667,1008.974955964018,1155.6107500742432,22.464104034701155,1936.6319444444443
data_preprocessed\val\buka\buka48k-buka_177.wav.wav,buka,0.026270049,0.15466063,0.12840937,0.10028076171875,938.9578786459849,1113.391722280926,20.763470806679972,1732.421875
data_preprocessed\val\buka\buka48k-buka_178.wav.wav,buka,0.042638987,0.25358263,0.2234319,0.08143446180555555,1011.7851660533684,1161.9000094745547,22.449883244835814,1945.7465277777778
data_preprocessed\val\buka\buka48k-buka_179.wav.wav,buka,0.026110927,0.1545742,0.12829635,0.1103515625,941.9823793184565,1120.2465520436663,20.860772920987852,1737.3046875
data_preprocessed\val\buka\buka48k-buka_180.wav.wav,buka,0.026248371,0.15463625,0.12838429,0.10101318359375,939.0376478768165,1113.6164411745945,20.857952613684347,1731.4453125
data_preprocessed\val\buka\buka48k-buka_181.wav.wav,buka,0.042870805,0.25364926,0.22355413,0.0801052517361111,1008.2806833121354,1154.5111532523129,22.37877963444502,1934.0277777777778
data_preprocessed\val\buka\buka48k-buka_182.wav.wav,buka,0.04023607,0.2523092,0.22159453,0.1270073784722222,1111.8213920441071,1317.8850558368176,22.15332001022814,2257.378472222222
data_preprocessed\val\buka\buka48k-buka_183.wav.wav,buka,0.028002547,0.15586555,0.1294603,0.12464192708333334,926.9801594338659,1117.2623229485398,20.707832879119493,1715.1041666666667
data_preprocessed\val\buka\buka48k-buka_184.wav.wav,buka,0.027961347,0.15585078,0.12943543,0.1267578125,929.477764447543,1122.2701262080539,20.63126426852496,1722.3958333333333
data_preprocessed\val\buka\buka48k-buka_185.wav.wav,buka,0.027656883,0.15579867,0.12930349,0.15029296875,948.2178849381187,1158.3398033764286,20.613800591485152,1754.6875
data_preprocessed\val\buka\buka48k-buka_186.wav.wav,buka,0.028096765,0.1558347,0.1294619,0.11689453125,921.048103150744,1105.535632114756,20.661368556443165,1706.25
data_preprocessed\val\buka\buka48k-buka_187.wav.wav,buka,0.038089298,0.22987787,0.20223409,0.08579388786764706,988.0440953639103,1159.738112326056,22.451503453794682,1952.6654411764705
data_preprocessed\val\buka\buka48k-buka_188.wav.wav,buka,0.038110215,0.22986114,0.20222634,0.08622472426470588,987.3496363853604,1158.6913509916794,22.36326140121395,1950.3676470588234
data_preprocessed\val\buka\buka48k-buka_189.wav.wav,buka,0.038045257,0.22987995,0.2022233,0.08048023897058823,989.093175236516,1161.8655545014499,22.251660439061588,1954.5036764705883
data_preprocessed\val\buka\buka48k-buka_190.wav.wav,buka,0.037793536,0.2297858,0.20207025,0.07723460477941177,998.052344993735,1177.2197144775082,22.52958369035417,1987.5919117647059
data_preprocessed\val\buka\buka48k-buka_191.wav.wav,buka,0.037998274,0.22986309,0.20219524,0.08157169117647059,990.5353180136575,1164.536857708337,22.333606692207628,1956.8014705882354
data_preprocessed\val\buka\buka48k-buka_192.wav.wav,buka,0.038103778,0.22986628,0.20222856,0.08613855698529412,987.1855622036215,1158.4588691368751,22.340402836021084,1948.9889705882354
data_preprocessed\val\buka\buka48k-buka_193.wav.wav,buka,0.037947387,0.22984968,0.20216851,0.07709099264705882,991.4105156638492,1166.4418819457214,22.354414967933838,1959.0992647058824
data_preprocessed\val\buka\buka48k-buka_194.wav.wav,buka,0.038086947,0.22985314,0.20221303,0.08596622242647059,988.0395086368292,1159.9476769625137,22.387596436825874,1952.2058823529412
data_preprocessed\val\buka\buka48k-buka_195.wav.wav,buka,0.037671458,0.22984214,0.20207785,0.07990579044117647,1003.6152746692819,1187.678512537933,22.296317751071914,1998.1617647058824
data_preprocessed\val\buka\buka48k-buka_196.wav.wav,buka,0.03810899,0.22985274,0.20221874,0.08622472426470588,987.410719991266,1158.7730306311114,22.36582912298828,1951.2867647058824
data_preprocessed\val\buka\buka48k-buka_197.wav.wav,buka,0.027978476,0.15575777,0.12936755,0.124609375,927.445690287769,1119.1303722317425,20.594456433568823,1715.1041666666667
data_preprocessed\val\buka\buka48k-buka_198.wav.wav,buka,0.037459306,0.22966838,0.20186873,0.08573644301470588,1016.9695045011712,1206.5158807920627,22.15947809569834,2045.4963235294117
data_preprocessed\val\buka\buka48k-buka_199.wav.wav,buka,0.03806097,0.22986028,0.20221163,0.08148552389705882,988.8337990548237,1161.4638083597815,22.492709639498624,1954.9632352941176
data_preprocessed\val\tutup\tutup48k-tutup_150.wav.wav,tutup,0.020585533,0.12541926,0.10812241,0.16717208059210525,1564.4737969589069,1339.7586148001992,20.095944676751643,2795.6414473684213
data_preprocessed\val\tutup\tutup48k-tutup_151.wav.wav,tutup,0.024008296,0.14367326,0.12710345,0.16385020380434784,1810.27049797812,1398.6097210607502,20.584132324046095,3214.6739130434785
data_preprocessed\val\tutup\tutup48k-tutup_152.wav.wav,tutup,0.020597674,0.12544058,0.108143315,0.16539884868421054,1565.2542803220165,1339.9579015878744,19.961399263491494,2798.1085526315787
data_preprocessed\val\tutup\tutup48k-tutup_153.wav.wav,tutup,0.02378155,0.1436101,0.12698679,0.16435971467391305,1815.4625325813565,1408.1719481007633,20.512296376754026,3221.8070652173915
data_preprocessed\val\tutup\tutup48k-tutup_154.wav.wav,tutup,0.02053552,0.12537639,0.10807518,0.17251747532894737,1568.3870428954633,1342.7752686432382,19.781199603393954,2803.0427631578946
data_preprocessed\val\tutup\tutup48k-tutup_155.wav.wav,tutup,0.02042715,0.12541069,0.10807587,0.17901932565789475,1569.638947306192,1345.0070519980757,19.89489783874309,2800.1644736842104
data_preprocessed\val\tutup\tutup48k-tutup_156.wav.wav,tutup,0.023496425,0.14352377,0.1268359,0.17429517663043478,1827.0053126462628,1428.2627984046978,20.463906094318922,3242.866847826087
data_preprocessed\val\tutup\tutup48k-tutup_157.wav.wav,tutup,0.020702856,0.12545869,0.10818307,0.1611328125,1556.9472097078863,1329.5116320121797,19.98542720194978,2771.3815789473683
data_preprocessed\val\tutup\tutup48k-tutup_158.wav.wav,tutup,0.023896504,0.14362852,0.12703559,0.16304347826086957,1811.8687154716788,1401.7337309877284,20.52790222560916,3217.391304347826
data_preprocessed\val\tutup\tutup48k-tutup_159.wav.wav,tutup,0.023159094,0.14349452,0.1267139,0.18599269701086957,1840.8225714578261,1449.6468208463102,20.54011248786032,3268.6820652173915
data_preprocessed\val\tutup\tutup48k-tutup_160.wav.wav,tutup,0.02405963,0.14368372,0.12712589,0.16813858695652173,1809.5483237636038,1397.159423184252,20.43846178077276,3213.654891304348
data_preprocessed\val\tutup\tutup48k-tutup_161.wav.wav,tutup,0.020670542,0.12545379,0.10817168,0.16532175164473684,1556.5525739926386,1328.3344171653312,19.891633679231266,2766.0361842105262
data_preprocessed\val\tutup\tutup48k-tutup_162.wav.wav,tutup,0.020626359,0.12544693,0.10815527,0.1649876644736842,1559.5515507445539,1333.0848017231822,20.087474032177994,2777.9605263157896
data_preprocessed\val\tutup\tutup48k-tutup_163.wav.wav,tutup,0.020688977,0.12545468,0.10817669,0.16336862664473684,1557.306780808607,1330.1026644269857,19.826714414369878,2770.970394736842
data_preprocessed\val\tutup\tutup48k-tutup_164.wav.wav,tutup,0.022735657,0.14339669,0.12650982,0.1964164402173913,1862.8120550453177,1478.5359750558623,20.49491465499281,3329.8233695652175
data_preprocessed\val\tutup\tutup48k-tutup_165.wav.wav,tutup,0.023175698,0.12777701,0.11099471,0.1523150275735294,1502.506929803874,1329.315723398235,19.30412115360745,2734.375
data_preprocessed\val\tutup\tutup48k-tutup_166.wav.wav,tutup,0.023119513,0.12774767,0.11095661,0.16144875919117646,1513.7543601223208,1339.8154627353322,19.263629331969778,2772.9779411764707
data_preprocessed\val\tutup\tutup48k-tutup_167.wav.wav,tutup,0.02286692,0.13729285,0.121854216,0.15645926339285715,1833.8479388087046,1432.5560513258883,20.519261809314546,3311.3839285714284
data_preprocessed\val\tutup\tutup48k-tutup_168.wav.wav,tutup,0.023129128,0.12774828,0.110959984,0.16162109375,1511.4472474516367,1337.770223371481,19.237358112700466,2765.625
data_preprocessed\val\tutup\tutup48k-tutup_169.wav.wav,tutup,0.023140177,0.12777345,0.11098316,0.16162109375,1508.8560803162338,1334.9600669536435,19.298854305696548,2757.8125
data_preprocessed\val\tutup\tutup48k-tutup_170.wav.wav,tutup,0.023103561,0.12773363,0.11094181,0.17061121323529413,1507.905879510237,1334.487871592186,19.32146478162941,2745.863970588235
data_preprocessed\val\tutup\tutup48k-tutup_171.wav.wav,tutup,0.022971734,0.1373045,0.121890195,0.15641276041666666,1829.7836664660076,1424.1144966476338,20.523033900162183,3308.035714285714
data_preprocessed\val\tutup\tutup48k-tutup_172.wav.wav,tutup,0.02321009,0.12777708,0.11100318,0.1416015625,1504.5207725729365,1330.9967380394787,19.406908086097246,2751.8382352941176
data_preprocessed\val\tutup\tutup48k-tutup_173.wav.wav,tutup,0.023118954,0.13736129,0.12197573,0.16987537202380953,1825.536965119577,1415.1666963288903,20.470881710932517,3305.4315476190477
data_preprocessed\val\tutup\tutup48k-tutup_174.wav.wav,tutup,0.023014255,0.12772158,0.110909306,0.18480009191176472,1516.9866909142936,1347.6492165813606,19.27493817862577,2780.7904411764707
data_preprocessed\val\tutup\tutup48k-tutup_175.wav.wav,tutup,0.023177624,0.12776643,0.110986605,0.15248736213235295,1502.6176826914289,1329.74650194177,19.466882172142995,2738.511029411765
data_preprocessed\val\tutup\tutup48k-tutup_176.wav.wav,tutup,0.023016611,0.13731126,0.12190682,0.15525018601190477,1827.7442439301933,1419.861243985192,20.53440289998808,3306.9196428571427
data_preprocessed\val\tutup\tutup48k-tutup_177.wav.wav,tutup,0.023001075,0.12773663,0.11091827,0.18669577205882354,1514.910993101109,1347.143197219432,19.304828885672155,2771.5992647058824
data_preprocessed\val\tutup\tutup48k-tutup_178.wav.wav,tutup,0.023218889,0.12778403,0.111010864,0.1421185661764706,1502.908977150618,1330.0034258087253,19.51535376790808,2747.2426470588234
data_preprocessed\val\tutup\tutup48k-tutup_179.wav.wav,tutup,0.023207296,0.12777373,0.1109996,0.14217601102941177,1505.8044522424605,1333.026135181828,19.438656290175103,2754.136029411765
data_preprocessed\val\tutup\tutup48k-tutup_180.wav.wav,tutup,0.023120727,0.13735771,0.121973366,0.16968936011904762,1825.4659492080439,1415.087912548906,20.5493654233892,3305.8035714285716
data_preprocessed\val\tutup\tutup48k-tutup_181.wav.wav,tutup,0.02316608,0.12774727,0.11096735,0.15277458639705882,1505.005012193316,1330.8797400574158,19.375169989381607,2742.1875
data_preprocessed\val\tutup\tutup48k-tutup_182.wav.wav,tutup,0.02315193,0.12774771,0.11096428,0.15340647977941177,1505.4216957415258,1332.0560208125798,19.42320024610001,2745.863970588235
data_preprocessed\val\tutup\tutup48k-tutup_183.wav.wav,tutup,0.023966767,0.14226642,0.12695481,0.16090152138157895,1763.467178364684,1405.4088784703683,20.237878144149093,3137.746710526316
data_preprocessed\val\tutup\tutup48k-tutup_184.wav.wav,tutup,0.02217654,0.13213587,0.11353652,0.1624755859375,1557.8525712621154,1344.0452969605303,18.90307438991947,2811.03515625
data_preprocessed\val\tutup\tutup48k-tutup_185.wav.wav,tutup,0.022126408,0.13212726,0.113517545,0.176910400390625,1556.5048826746097,1343.0874469328835,18.752402280135097,2806.640625
data_preprocessed\val\tutup\tutup48k-tutup_186.wav.wav,tutup,0.024014529,0.14227629,0.12697509,0.16563013980263158,1762.4655667109791,1403.4480505088186,20.11235924677354,3136.5131578947367
data_preprocessed\val\tutup\tutup48k-tutup_187.wav.wav,tutup,0.02385365,0.1422255,0.12689021,0.16473067434210525,1768.520946004203,1416.5999202576124,20.1202792218731,3143.503289473684
data_preprocessed\val\tutup\tutup48k-tutup_188.wav.wav,tutup,0.024011493,0.14227457,0.12697305,0.16478207236842105,1762.4821915784844,1403.529777015636,20.192789569496888,3136.1019736842104
data_preprocessed\val\tutup\tutup48k-tutup_189.wav.wav,tutup,0.024009801,0.14227305,0.12697132,0.16462787828947367,1762.489054734743,1403.530097696367,20.182053392003603,3136.1019736842104
data_preprocessed\val\tutup\tutup48k-tutup_190.wav.wav,tutup,0.023846418,0.14225401,0.1269135,0.16372841282894737,1768.8016459423911,1416.8016043430698,20.173515337054297,3148.0263157894738
data_preprocessed\val\tutup\tutup48k-tutup_191.wav.wav,tutup,0.023913996,0.14228027,0.12695341,0.16195518092105263,1766.5053207122485,1411.6645258055487,20.079436994191692,3141.4473684210525
data_preprocessed\val\tutup\tutup48k-tutup_192.wav.wav,tutup,0.023764495,0.14217034,0.126822,0.1665553042763158,1772.3009783862278,1423.2310131092145,20.142058626086044,3155.8388157894738
data_preprocessed\val\tutup\tutup48k-tutup_193.wav.wav,tutup,0.022075482,0.13210945,0.113491304,0.18572998046875,1559.1558135958485,1348.0079566541467,18.88072335049721,2802.734375
data_preprocessed\val\tutup\tutup48k-tutup_194.wav.wav,tutup,0.023951957,0.1422598,0.12694536,0.16043893914473684,1764.502845487033,1407.8135042127533,20.13551634044034,3138.157894736842
data_preprocessed\val\tutup\tutup48k-tutup_195.wav.wav,tutup,0.023978584,0.14226611,0.12695749,0.16151829769736842,1763.1868121867553,1404.8311588264228,20.17547903774931,3137.3355263157896
data_preprocessed\val\tutup\tutup48k-tutup_196.wav.wav,tutup,0.022183752,0.13214521,0.113545716,0.1627197265625,1558.4753058473834,1343.8568119700408,18.888109753096504,2813.4765625
data_preprocessed\val\tutup\tutup48k-tutup_197.wav.wav,tutup,0.022098461,0.13211916,0.1135049,0.184967041015625,1554.7606312345697,1343.074750280645,18.911295619202896,2792.96875
data_preprocessed\val\tutup\tutup48k-tutup_198.wav.wav,tutup,0.02215298,0.13213408,0.113529935,0.168243408203125,1556.9615462419497,1342.6169654668922,18.862463197255856,2806.15234375
data_preprocessed\val\tutup\tutup48k-tutup_199.wav.wav,tutup,0.023932984,0.14225064,0.1269324,0.16149259868421054,1765.5242205497325,1410.2402818698454,20.059563837524557,3140.2138157894738
